1195629121.479, 230.005, 1000, 56.2, 15999436, Linux, 8.7, 7.6, 86.1, 18.59, 0, 18180, 1876, 11256344, 3610.47, 25.94, 4, 138.182, 4059816, 62.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.0, 22.60, 12.80, 369, 0, 57632, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629126.531, 230.005, 1000, 56.2, 15999436, Linux, 8.7, 7.6, 86.1, 18.59, 0, 18180, 1876, 11256344, 3610.47, 25.94, 4, 138.182, 4059816, 62.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.0, 22.60, 12.80, 369, 0, 57632, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629135.649, 230.005, 1000, 56.2, 15999436, Linux, 8.7, 7.6, 86.1, 18.59, 0, 18024, 1876, 11256168, 3371.00, 25.68, 4, 138.182, 4059816, 62.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.0, 22.60, 12.80, 369, 0, 55376, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629146.575, 230.005, 1000, 56.2, 15999436, Linux, 20.7, 15.0, 86.1, 18.59, 5, 18024, 1876, 11256168, 3371.00, 25.68, 4, 138.182, 4059816, 49.9, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 14.5, 22.60, 12.80, 371, 0, 55376, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629163.539, 230.005, 1000, 56.2, 15999436, Linux, 26.7, 20.6, 86.1, 19.63, 5, 18024, 1876, 11256168, 3371.00, 25.68, 4, 138.182, 4059816, 40.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 24.84, 13.39, 371, 0, 55376, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629170.031, 230.005, 1000, 56.2, 15999436, Linux, 26.7, 20.6, 86.1, 19.63, 5, 18024, 1876, 11256168, 3371.00, 25.68, 4, 138.182, 4059816, 40.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 24.84, 13.39, 371, 0, 55376, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629180.418, 230.005, 1000, 56.2, 15999436, Linux, 26.7, 20.6, 86.1, 19.63, 5, 21040, 1900, 11255944, 3371.00, 25.68, 4, 138.182, 4059816, 40.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 24.84, 13.39, 371, 0, 55344, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629191.092, 230.005, 1000, 56.2, 15999436, Linux, 20.7, 16.2, 86.1, 19.72, 5, 21040, 1900, 11255944, 3371.00, 25.68, 4, 138.182, 4059816, 49.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 13.6, 23.81, 13.56, 371, 0, 55344, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629196.143, 230.005, 1000, 56.2, 15999436, Linux, 20.7, 16.2, 86.1, 19.72, 5, 21040, 1900, 11255944, 3371.00, 25.68, 4, 138.182, 4059816, 49.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 13.6, 23.81, 13.56, 371, 0, 55344, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629201.195, 230.005, 1000, 56.2, 15999436, Linux, 9.9, 3.8, 86.1, 19.72, 5, 21040, 1900, 11255944, 3371.00, 25.68, 4, 138.182, 4059816, 75.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 11.0, 23.81, 13.56, 371, 0, 55344, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629206.247, 230.005, 1000, 56.2, 15999436, Linux, 9.9, 3.8, 86.1, 19.72, 5, 21040, 1900, 11255944, 3371.00, 25.68, 4, 138.182, 4059816, 75.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 11.0, 23.81, 13.56, 371, 0, 55344, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629211.295, 230.005, 1000, 56.2, 15999436, Linux, 9.9, 3.8, 86.1, 19.72, 5, 18144, 1872, 11255792, 3371.00, 25.68, 4, 138.182, 4059816, 75.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 11.0, 23.81, 13.56, 371, 0, 59388, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629220.215, 230.005, 1000, 56.2, 15999436, Linux, 9.9, 3.8, 86.1, 19.72, 5, 18144, 1872, 11255792, 3371.00, 25.68, 4, 138.182, 4059816, 75.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 11.0, 23.81, 13.56, 371, 0, 59388, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629225.262, 230.005, 1000, 56.2, 15999436, Linux, 4.9, 0.9, 86.1, 19.51, 1, 18144, 1872, 11255792, 3371.00, 25.68, 4, 138.182, 4059816, 81.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 20.86, 13.75, 371, 0, 59388, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629232.114, 230.005, 1000, 56.2, 15999436, Linux, 4.9, 0.9, 86.1, 19.51, 1, 18144, 1872, 11255792, 3371.00, 25.68, 4, 138.182, 4059816, 81.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 20.86, 13.75, 371, 0, 59388, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629237.161, 230.005, 1000, 56.2, 15999436, Linux, 4.9, 0.9, 86.1, 19.51, 1, 18144, 1872, 11255792, 3371.00, 25.68, 4, 138.182, 4059816, 81.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 12.6, 20.86, 13.75, 371, 0, 59388, ON, 18105.55, 33.95, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
